Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas
2023,2,16,6047,9140,12856,95.9,96.4,7.18,7.12,12000,30.6,4.39,,4322,4209,899,868,0.21,0.21,4.36,579,,2.72,119.9
2023,2,17,10484,14762,6085,95.7,95.9,7.21,7.17,2400,27.4,3.88,,4460,4507,821,829,0.18,0.18,4.24,686,,,69.4
2023,2,18,23346,17298,8132,95.6,96,7.29,7.26,0,17.6,,,4595,4589,857,870,0.19,0.19,4.41,306,3.22,,85.1
2023,2,19,24698,18944,5684,96,95.9,7.3,7.29,0,17.4,,,4597,4808,890,928,0.19,0.19,4.43,472,3.17,,83.4
2023,2,20,23297,16002,0,96.2,96,7.3,7.25,5000,21.8,,,4947,4943,853,895,0.17,0.18,4.4,250,3.8,,63.9
2023,2,21,21480,17288,17101,96,95.9,7.25,7.24,17934,15.4,7.2,,4884,4930,879,958,0.18,0.19,4.11,813,3.9,3.34,99.1
2023,2,22,24274,19218,25958,95.7,95.3,7.11,7.13,23190,12.4,6.81,,4707,4775,964,1135,0.2,0.24,7.38,516,3.17,3.16,160.1
2023,2,23,23878,20024,28774,94.4,94.1,7.2,7.14,20841,11.8,5.85,,4779,4689,1098,1276,0.23,0.27,6.61,257,2.97,4.26,176.7
2023,2,24,22153,17552,12734,93.4,93.2,7.22,7.16,16974,16.4,7.26,,4800,4909,1123,1206,0.23,0.25,4.75,290,2.96,3.69,150.3
2023,2,25,20768,16856,3784,93.7,93.3,7.31,7.29,0,20.7,,,5191,4847,1074,882,0.21,0.18,4.43,264,2.84,,99.3
2023,2,26,20195,19096,3787,94.3,93.9,7.23,7.19,0,19.9,,,5084,5146,987,1069,0.19,0.21,4.16,656,2.93,,89.7
2023,2,27,22416,20852,23176,94.8,94,7.27,7.23,19160,12.9,7.18,,4884,4870,920,994,0.19,0.2,6.18,170,3.6,3.3,132.1
2023,2,28,20464,20873,20217,94,93.5,7.13,7.13,15534,13.9,7.12,,4713,4764,1280,1352,0.27,0.28,3.82,303,2.76,2.89,185.6
2023,3,1,19511,19033,19196,94.2,93.5,7.25,7.25,14521,14.9,,214650,4952,5015,1093,1209,0.22,0.24,3.55,551,2.68,2.99,170.1
2023,3,2,18860,19609,8884,94.3,93.8,7.29,7.28,0,18.1,5.9,119300,5127,5116,1094,1123,0.21,0.22,3.26,859,2.59,1.96,132
2023,3,3,18205,19217,3770,94.8,94.8,7.37,7.31,1197,20.8,6.14,153650,5260,5226,1007,1068,0.19,0.2,3.12,641,2.72,2.27,86.6
2023,3,4,17788,18007,2937,96.1,95.9,7.32,7.3,0,22.2,,,5465,5455,1079,995,0.2,0.18,2.96,566,2.56,,72.8
2023,3,5,18156,18479,0,96.1,96.1,7.38,7.33,0,23.4,,,5499,5619,1037,1078,0.19,0.19,2.9,790,2.6,,57.3
2023,3,6,19818,20613,2156,96.1,96.2,7.31,7.26,5819,20.1,5.95,114000,5357,5502,968,994,0.18,0.18,2.85,317,2.61,1.9,58.2
2023,3,7,18403,17594,4177,95.8,95.6,7.29,7.29,4400,21.4,,138200,5509,5519,995,1043,0.18,0.19,2.84,612,,2.77,68
2023,3,8,20600,17445,14659,96.2,95.9,7.28,7.24,20507,16.3,8.14,201750,5656,5612,1014,1086,0.18,0.19,2.82,575,2.6,3.59,99.4
2023,3,9,18844,16835,20273,96.1,95.7,7.24,7.22,17171,15.3,5.75,184200,5365,5269,1032,1107,0.19,0.21,3.02,406,3.86,3.46,138.8
2023,3,10,19820,15651,15507,95.8,95.7,7.31,7.29,18057,16.8,,,5345,5238,994,1044,0.19,0.2,3.04,583,2.39,4.2,133.5
2023,3,11,19581,14740,3789,95.9,95.9,7.53,7.6,0,22.5,,,5976,6275,1099,1093,0.18,0.17,2.99,913,2.43,,81.6
2023,3,12,18904,16396,6745,95.7,96.1,7.64,7.72,0,20.4,,,6442,6872,1148,1244,0.18,0.18,2.9,632,2.55,,71
2023,3,13,18634,19789,17059,96.1,96,7.58,7.57,19186,15.5,5.75,,6771,7273,1069,1207,0.16,0.17,2.88,378,2.52,2.26,96.2
2023,3,14,18733,16770,23429,96.2,95.7,7.3,7.3,17265,14.6,4.99,104150,6600,7424,1180,1313,0.18,0.18,2.82,338,2.22,3.75,107.5
2023,3,15,13800,13921,13606,96,95.8,7.38,7.42,11800,20.8,11.52,208400,6936,7493,1248,1243,0.18,0.17,2.95,887,,,94.5
2023,3,16,18736,20251,22448,95.9,96.1,7.5,7.52,18942,14,14.34,518300,6982,7883,1186,1357,0.17,0.17,3.17,667,2.34,2.74,139.7
2023,3,17,19728,18586,16535,95.9,95.9,7.31,7.29,16924,15.6,,515250,6478,6897,1915,2171,0.3,0.31,3.09,565,2.58,3.26,161.5
2023,3,18,17950,14956,4630,95.8,96.4,7.28,7.29,0,22.9,,,6512,6681,2105,2529,0.32,0.38,2.74,119,2.47,,126.8
2023,3,19,17961,15897,4630,95.7,96.2,7.4,7.39,0,22.3,,,7290,7616,1509,2207,0.21,0.29,2.8,566,2.38,,187.9
2023,3,20,15551,16775,18075,96.1,95.7,7.48,7.51,21408,17,6.25,147000,7228,8015,1253,1563,0.17,0.2,2.92,310,2.39,3.18,161.5
2023,3,21,14577,17758,22534,95.8,96.4,7.49,7.46,15474,15.6,3.49,,7031,7635,1176,1600,0.17,0.21,2.96,203,2.89,2.28,126.8
2023,3,22,16999,17233,17067,95.7,96.2,7.37,7.37,13694,16.7,4.4,,6655,7886,1066,1402,0.16,0.18,2.91,700,2.91,3.32,107.2
2023,3,23,15132,16256,13580,95.8,96.1,7.38,7.38,9985,19.1,1.31,,6332,7760,1015,1314,0.16,0.17,2.91,698,3.3,2.38,88.1
2023,3,24,14836,16570,13795,96.3,96.4,7.36,7.39,14754,19,7.22,,6778,7589,1064,1365,0.16,0.18,2.86,672,2.87,2.91,98.5
2023,3,25,17159,17187,5552,95.9,96.1,7.3,7.36,0,21.5,,,6653,7616,1064,1446,0.16,0.19,4.12,744,3.7,,84
2023,3,26,16441,17298,5538,95.8,95.6,7.35,7.38,0,21.8,,,7138,7793,1188,1546,0.17,0.2,4.17,480,,,72.1
2023,3,27,16313,16952,16720,96.1,95.8,7.41,7.4,15692,17.2,1.96,50750,7017,7641,1123,1466,0.16,0.19,3.64,,3.13,3.61,75.2
2023,3,28,16189,17947,20073,95.8,95.9,7.38,7.38,18001,15.8,7.69,76950,6891,7282,1082,1415,0.16,0.19,3.41,369,3.2,3.56,83.3
2023,3,29,17065,17097,25129,96.2,95.7,7.34,7.33,23254,14.5,3.9,92100,6795,7549,1168,1563,0.17,0.21,3.29,496,3.3,2.96,93.6
2023,3,30,15733,18843,23009,95.7,95.8,7.3,7.29,17578,14.9,2.77,59600,6650,7042,1223,1294,0.18,0.18,3.22,432,3.1,3.67,62
2023,3,31,16119,18905,12079,95.9,96.3,7.39,7.34,11098,18.2,4.21,97900,6481,6711,1186,1410,0.18,0.21,3.4,441,2.97,3.53,66
